pixels_100s,photons_100s,pixels_1000s,photons_1000s
4.820000000000000000e+02,3.117694457470799898e+04,4.820000000000000000e+02,3.117694457470800262e+05
4.830000000000000000e+02,3.144083011135090055e+04,4.830000000000000000e+02,3.144083011135090492e+05
4.840000000000000000e+02,3.099879633893678692e+04,4.840000000000000000e+02,3.099879633893678547e+05
4.850000000000000000e+02,3.046346790212716223e+04,4.850000000000000000e+02,3.046346790212715860e+05
4.860000000000000000e+02,2.946050203879300170e+04,4.860000000000000000e+02,2.946050203879299806e+05
4.870000000000000000e+02,2.857399880098591893e+04,4.870000000000000000e+02,2.857399880098592257e+05
4.880000000000000000e+02,2.824890771919322287e+04,4.880000000000000000e+02,2.824890771919322433e+05
4.890000000000000000e+02,2.821184360973720686e+04,4.890000000000000000e+02,2.821184360973720904e+05
4.900000000000000000e+02,2.951135951405037849e+04,4.900000000000000000e+02,2.951135951405038359e+05
4.910000000000000000e+02,3.043121105324450036e+04,4.910000000000000000e+02,3.043121105324450764e+05
4.920000000000000000e+02,2.965350408076011809e+04,4.920000000000000000e+02,2.965350408076011809e+05
4.930000000000000000e+02,2.912210123696072333e+04,4.930000000000000000e+02,2.912210123696072260e+05
4.940000000000000000e+02,2.965271525038816981e+04,4.940000000000000000e+02,2.965271525038817199e+05
4.950000000000000000e+02,3.004694786621640014e+04,4.950000000000000000e+02,3.004694786621640087e+05
4.960000000000000000e+02,2.987363769586119815e+04,4.960000000000000000e+02,2.987363769586120034e+05
4.970000000000000000e+02,2.926214924859343591e+04,4.970000000000000000e+02,2.926214924859344028e+05
4.980000000000000000e+02,2.688947103058105495e+04,4.980000000000000000e+02,2.688947103058105567e+05
4.990000000000000000e+02,2.548958746789715951e+04,4.990000000000000000e+02,2.548958746789716242e+05
5.000000000000000000e+02,2.786888082471799862e+04,5.000000000000000000e+02,2.786888082471800153e+05
5.010000000000000000e+02,2.922430545886421532e+04,5.010000000000000000e+02,2.922430545886421460e+05
5.020000000000000000e+02,2.673264084448450740e+04,5.020000000000000000e+02,2.673264084448450594e+05
5.030000000000000000e+02,2.514805597525476696e+04,5.030000000000000000e+02,2.514805597525477060e+05
5.040000000000000000e+02,2.686199958134361441e+04,5.040000000000000000e+02,2.686199958134361659e+05
5.050000000000000000e+02,2.835796276979192044e+04,5.050000000000000000e+02,2.835796276979192626e+05
5.060000000000000000e+02,2.908631931327806524e+04,5.060000000000000000e+02,2.908631931327807251e+05
5.070000000000000000e+02,2.858887037028860505e+04,5.070000000000000000e+02,2.858887037028860650e+05
5.080000000000000000e+02,2.390893141883190037e+04,5.080000000000000000e+02,2.390893141883190256e+05
5.090000000000000000e+02,2.118454517426988969e+04,5.090000000000000000e+02,2.118454517426989041e+05
5.100000000000000000e+02,2.492871769197274261e+04,5.100000000000000000e+02,2.492871769197274407e+05
5.110000000000000000e+02,2.731055394370910290e+04,5.110000000000000000e+02,2.731055394370910362e+05
5.120000000000000000e+02,2.532152593103137770e+04,5.120000000000000000e+02,2.532152593103137624e+05
5.130000000000000000e+02,2.315694206257912811e+04,5.130000000000000000e+02,2.315694206257912738e+05
5.140000000000000000e+02,2.044578002364876011e+04,5.140000000000000000e+02,2.044578002364876156e+05
5.150000000000000000e+02,1.954212013341813145e+04,5.150000000000000000e+02,1.954212013341812999e+05
5.160000000000000000e+02,2.410192380416184096e+04,5.160000000000000000e+02,2.410192380416184023e+05
5.170000000000000000e+02,2.757183859811792354e+04,5.170000000000000000e+02,2.757183859811791917e+05
5.180000000000000000e+02,2.784203295567201712e+04,5.180000000000000000e+02,2.784203295567201567e+05
5.190000000000000000e+02,2.814455969231605559e+04,5.190000000000000000e+02,2.814455969231605413e+05
5.200000000000000000e+02,2.853931957205215804e+04,5.200000000000000000e+02,2.853931957205215585e+05
5.210000000000000000e+02,2.880588917611900615e+04,5.210000000000000000e+02,2.880588917611900833e+05
5.220000000000000000e+02,2.871699603590844708e+04,5.220000000000000000e+02,2.871699603590844199e+05
5.230000000000000000e+02,2.832574310404808421e+04,5.230000000000000000e+02,2.832574310404807911e+05
5.240000000000000000e+02,2.711919563262140218e+04,5.240000000000000000e+02,2.711919563262140146e+05
5.250000000000000000e+02,2.664507764311643768e+04,5.250000000000000000e+02,2.664507764311643550e+05
5.260000000000000000e+02,2.809211195742763812e+04,5.260000000000000000e+02,2.809211195742763812e+05
5.270000000000000000e+02,2.901278008283035524e+04,5.270000000000000000e+02,2.901278008283035015e+05
5.280000000000000000e+02,2.858995325423639224e+04,5.280000000000000000e+02,2.858995325423639151e+05
5.290000000000000000e+02,2.815311257967310667e+04,5.290000000000000000e+02,2.815311257967310376e+05
5.300000000000000000e+02,2.768145444689058422e+04,5.300000000000000000e+02,2.768145444689058349e+05
5.310000000000000000e+02,2.685700116246479593e+04,5.310000000000000000e+02,2.685700116246479447e+05
5.320000000000000000e+02,2.517908043820601233e+04,5.320000000000000000e+02,2.517908043820601306e+05
5.330000000000000000e+02,2.416208737289417695e+04,5.330000000000000000e+02,2.416208737289417768e+05
5.340000000000000000e+02,2.470238455274401713e+04,5.340000000000000000e+02,2.470238455274401640e+05
5.350000000000000000e+02,2.503910491864636060e+04,5.350000000000000000e+02,2.503910491864636133e+05
5.360000000000000000e+02,2.490850361931239604e+04,5.360000000000000000e+02,2.490850361931239604e+05
5.370000000000000000e+02,2.466061721575762567e+04,5.370000000000000000e+02,2.466061721575762494e+05
5.380000000000000000e+02,2.415035885640769266e+04,5.380000000000000000e+02,2.415035885640769266e+05
5.390000000000000000e+02,2.385091150474522874e+04,5.390000000000000000e+02,2.385091150474522728e+05
5.400000000000000000e+02,2.401115340841240322e+04,5.400000000000000000e+02,2.401115340841240250e+05
5.410000000000000000e+02,2.418497176805031995e+04,5.410000000000000000e+02,2.418497176805032068e+05
5.420000000000000000e+02,2.438765425187439905e+04,5.420000000000000000e+02,2.438765425187440123e+05
5.430000000000000000e+02,2.446214910803275052e+04,5.430000000000000000e+02,2.446214910803275416e+05
5.440000000000000000e+02,2.427086633616985637e+04,5.440000000000000000e+02,2.427086633616985928e+05
5.450000000000000000e+02,2.397710373437100861e+04,5.450000000000000000e+02,2.397710373437101080e+05
5.460000000000000000e+02,2.347608577758521642e+04,5.460000000000000000e+02,2.347608577758522006e+05
5.470000000000000000e+02,2.253842330668185241e+04,5.470000000000000000e+02,2.253842330668185605e+05
5.480000000000000000e+02,2.073921059791847074e+04,5.480000000000000000e+02,2.073921059791847365e+05
5.490000000000000000e+02,1.992643719413572035e+04,5.490000000000000000e+02,1.992643719413571816e+05
5.500000000000000000e+02,2.101296583463501884e+04,5.500000000000000000e+02,2.101296583463501593e+05
5.510000000000000000e+02,2.166893280707741724e+04,5.510000000000000000e+02,2.166893280707741505e+05
5.520000000000000000e+02,2.151578197138712858e+04,5.520000000000000000e+02,2.151578197138712858e+05
5.530000000000000000e+02,2.096155809696152573e+04,5.530000000000000000e+02,2.096155809696152573e+05
5.540000000000000000e+02,1.967158426996468188e+04,5.540000000000000000e+02,1.967158426996468042e+05
5.550000000000000000e+02,1.828169830300539616e+04,5.550000000000000000e+02,1.828169830300539325e+05
5.560000000000000000e+02,1.671286336877193389e+04,5.560000000000000000e+02,1.671286336877193244e+05
5.570000000000000000e+02,1.638396770560840014e+04,5.570000000000000000e+02,1.638396770560840087e+05
5.580000000000000000e+02,1.822370258499897682e+04,5.580000000000000000e+02,1.822370258499897609e+05
5.590000000000000000e+02,1.947055732518792138e+04,5.590000000000000000e+02,1.947055732518792211e+05
5.600000000000000000e+02,1.970468424831470838e+04,5.600000000000000000e+02,1.970468424831470766e+05
5.610000000000000000e+02,1.951424852456658118e+04,5.610000000000000000e+02,1.951424852456657973e+05
5.620000000000000000e+02,1.861542465029718733e+04,5.620000000000000000e+02,1.861542465029718587e+05
5.630000000000000000e+02,1.804346689650295957e+04,5.630000000000000000e+02,1.804346689650295884e+05
5.640000000000000000e+02,1.800430729074237752e+04,5.640000000000000000e+02,1.800430729074237752e+05
5.650000000000000000e+02,1.821020743941679757e+04,5.650000000000000000e+02,1.821020743941679830e+05
5.660000000000000000e+02,1.880639491413982614e+04,5.660000000000000000e+02,1.880639491413982760e+05
5.670000000000000000e+02,1.902041322282495821e+04,5.670000000000000000e+02,1.902041322282495967e+05
5.680000000000000000e+02,1.863967262096916238e+04,5.680000000000000000e+02,1.863967262096916384e+05
5.690000000000000000e+02,1.763801328291542814e+04,5.690000000000000000e+02,1.763801328291543177e+05
5.700000000000000000e+02,1.569198202545750246e+04,5.700000000000000000e+02,1.569198202545750246e+05
5.710000000000000000e+02,1.457070537347909158e+04,5.710000000000000000e+02,1.457070537347909121e+05
5.720000000000000000e+02,1.467546459466661508e+04,5.720000000000000000e+02,1.467546459466661618e+05
5.730000000000000000e+02,1.513205060590380526e+04,5.730000000000000000e+02,1.513205060590380454e+05
5.740000000000000000e+02,1.609987292733688628e+04,5.740000000000000000e+02,1.609987292733688373e+05
5.750000000000000000e+02,1.629708287077209206e+04,5.750000000000000000e+02,1.629708287077209097e+05
5.760000000000000000e+02,1.539961954384761520e+04,5.760000000000000000e+02,1.539961954384761630e+05
5.770000000000000000e+02,1.447381148354178731e+04,5.770000000000000000e+02,1.447381148354178877e+05
5.780000000000000000e+02,1.350863796844884382e+04,5.780000000000000000e+02,1.350863796844884346e+05
5.790000000000000000e+02,1.326765819488415400e+04,5.790000000000000000e+02,1.326765819488415145e+05
5.800000000000000000e+02,1.401007327830588838e+04,5.800000000000000000e+02,1.401007327830588620e+05
5.810000000000000000e+02,1.480043075332082299e+04,5.810000000000000000e+02,1.480043075332082226e+05
5.820000000000000000e+02,1.565444672483352952e+04,5.820000000000000000e+02,1.565444672483353061e+05
5.830000000000000000e+02,1.623639147815676370e+04,5.830000000000000000e+02,1.623639147815676406e+05
5.840000000000000000e+02,1.646506079280205813e+04,5.840000000000000000e+02,1.646506079280205886e+05
5.850000000000000000e+02,1.575610188544439006e+04,5.850000000000000000e+02,1.575610188544439152e+05
5.860000000000000000e+02,1.385649395055027708e+04,5.860000000000000000e+02,1.385649395055027562e+05
5.870000000000000000e+02,1.325746721703178446e+04,5.870000000000000000e+02,1.325746721703178482e+05
5.880000000000000000e+02,1.427368539861462341e+04,5.880000000000000000e+02,1.427368539861462486e+05
5.890000000000000000e+02,1.430124245012570100e+04,5.890000000000000000e+02,1.430124245012570173e+05
5.900000000000000000e+02,1.312786510200932389e+04,5.900000000000000000e+02,1.312786510200932389e+05
5.910000000000000000e+02,1.109607627437158590e+04,5.910000000000000000e+02,1.109607627437158662e+05
5.920000000000000000e+02,8.044384349268152619e+03,5.920000000000000000e+02,8.044384349268152437e+04
5.930000000000000000e+02,5.149060916636401089e+03,5.930000000000000000e+02,5.149060916636401089e+04
5.940000000000000000e+02,2.435465738396435881e+03,5.940000000000000000e+02,2.435465738396436063e+04
5.950000000000000000e+02,9.326752698495004097e+02,5.950000000000000000e+02,9.326752698495005461e+03
5.960000000000000000e+02,8.063745393731800277e+02,5.960000000000000000e+02,8.063745393731800505e+03
5.970000000000000000e+02,2.496921515165680376e+03,5.970000000000000000e+02,2.496921515165680466e+04
5.980000000000000000e+02,6.207957862489448416e+03,5.980000000000000000e+02,6.207957862489447871e+04
5.990000000000000000e+02,9.346090307234127977e+03,5.990000000000000000e+02,9.346090307234127249e+04
6.000000000000000000e+02,1.186096146520824368e+04,6.000000000000000000e+02,1.186096146520824404e+05
6.010000000000000000e+02,1.349147560590326430e+04,6.010000000000000000e+02,1.349147560590326320e+05
6.020000000000000000e+02,1.418080440201700185e+04,6.020000000000000000e+02,1.418080440201700258e+05
6.030000000000000000e+02,1.468482294555047702e+04,6.030000000000000000e+02,1.468482294555047702e+05
6.040000000000000000e+02,1.499590576166250503e+04,6.040000000000000000e+02,1.499590576166250394e+05
6.050000000000000000e+02,1.525441578062630288e+04,6.050000000000000000e+02,1.525441578062630142e+05
6.060000000000000000e+02,1.545937768424225396e+04,6.060000000000000000e+02,1.545937768424225214e+05
6.070000000000000000e+02,1.504355426063672348e+04,6.070000000000000000e+02,1.504355426063672348e+05
6.080000000000000000e+02,1.400915013364136939e+04,6.080000000000000000e+02,1.400915013364136976e+05
6.090000000000000000e+02,1.368972646128671295e+04,6.090000000000000000e+02,1.368972646128671186e+05
6.100000000000000000e+02,1.406728315015955377e+04,6.100000000000000000e+02,1.406728315015955304e+05
6.110000000000000000e+02,1.312622547544770168e+04,6.110000000000000000e+02,1.312622547544770059e+05
6.120000000000000000e+02,1.092765343662231135e+04,6.120000000000000000e+02,1.092765343662231026e+05
6.130000000000000000e+02,8.326237793718299145e+03,6.130000000000000000e+02,8.326237793718297326e+04
6.140000000000000000e+02,5.348988690963282352e+03,6.140000000000000000e+02,5.348988690963281988e+04
6.150000000000000000e+02,3.836231091805885171e+03,6.150000000000000000e+02,3.836231091805885808e+04
6.160000000000000000e+02,3.660076313765908253e+03,6.160000000000000000e+02,3.660076313765908708e+04
6.170000000000000000e+02,3.838378786934951677e+03,6.170000000000000000e+02,3.838378786934951495e+04
6.180000000000000000e+02,4.333146740841169958e+03,6.180000000000000000e+02,4.333146740841169958e+04
6.190000000000000000e+02,4.958124677037912079e+03,6.190000000000000000e+02,4.958124677037911169e+04
6.200000000000000000e+02,5.696823911291321565e+03,6.200000000000000000e+02,5.696823911291321565e+04
6.210000000000000000e+02,7.616366429502258143e+03,6.210000000000000000e+02,7.616366429502257961e+04
6.220000000000000000e+02,1.054472173675492377e+04,6.220000000000000000e+02,1.054472173675492231e+05
6.230000000000000000e+02,1.335273168261594583e+04,6.230000000000000000e+02,1.335273168261594546e+05
6.240000000000000000e+02,1.606017547750007725e+04,6.240000000000000000e+02,1.606017547750007943e+05
6.250000000000000000e+02,1.689810489340385902e+04,6.250000000000000000e+02,1.689810489340386121e+05
6.260000000000000000e+02,1.620798834329900455e+04,6.260000000000000000e+02,1.620798834329900856e+05
6.270000000000000000e+02,1.532129202227773567e+04,6.270000000000000000e+02,1.532129202227773785e+05
6.280000000000000000e+02,1.427744724208433763e+04,6.280000000000000000e+02,1.427744724208433763e+05
6.290000000000000000e+02,1.338948853484985921e+04,6.290000000000000000e+02,1.338948853484985884e+05
6.300000000000000000e+02,1.262340589099580757e+04,6.300000000000000000e+02,1.262340589099580684e+05
6.310000000000000000e+02,1.226378796987822352e+04,6.310000000000000000e+02,1.226378796987822279e+05
6.320000000000000000e+02,1.221494597985101245e+04,6.320000000000000000e+02,1.221494597985101282e+05
6.330000000000000000e+02,1.228835713840291100e+04,6.330000000000000000e+02,1.228835713840290991e+05
6.340000000000000000e+02,1.245317311218778013e+04,6.340000000000000000e+02,1.245317311218778050e+05
6.350000000000000000e+02,1.278683679055971152e+04,6.350000000000000000e+02,1.278683679055971006e+05
6.360000000000000000e+02,1.324394083597514509e+04,6.360000000000000000e+02,1.324394083597514546e+05
6.370000000000000000e+02,1.294005923504228667e+04,6.370000000000000000e+02,1.294005923504228704e+05
6.380000000000000000e+02,1.209222958186449250e+04,6.380000000000000000e+02,1.209222958186449250e+05
6.390000000000000000e+02,1.105916591853955288e+04,6.390000000000000000e+02,1.105916591853955179e+05
6.400000000000000000e+02,9.896657687559245460e+03,6.400000000000000000e+02,9.896657687559243641e+04
6.410000000000000000e+02,1.058662469605311344e+04,6.410000000000000000e+02,1.058662469605311344e+05
6.420000000000000000e+02,1.254208002931766532e+04,6.420000000000000000e+02,1.254208002931766532e+05
6.430000000000000000e+02,1.333616756244485987e+04,6.430000000000000000e+02,1.333616756244486023e+05
6.440000000000000000e+02,1.335476574373821677e+04,6.440000000000000000e+02,1.335476574373821495e+05
6.450000000000000000e+02,1.294358631493562461e+04,6.450000000000000000e+02,1.294358631493562280e+05
6.460000000000000000e+02,1.225192487895598424e+04,6.460000000000000000e+02,1.225192487895598315e+05
6.470000000000000000e+02,1.224815884434231521e+04,6.470000000000000000e+02,1.224815884434231557e+05
6.480000000000000000e+02,1.268311609678551031e+04,6.480000000000000000e+02,1.268311609678551031e+05
6.490000000000000000e+02,1.252463211767183748e+04,6.490000000000000000e+02,1.252463211767183675e+05
6.500000000000000000e+02,1.199631830464773338e+04,6.500000000000000000e+02,1.199631830464773229e+05
6.510000000000000000e+02,1.168723859462878681e+04,6.510000000000000000e+02,1.168723859462878609e+05
6.520000000000000000e+02,1.151164437589818226e+04,6.520000000000000000e+02,1.151164437589818262e+05
6.530000000000000000e+02,1.187210341041261381e+04,6.530000000000000000e+02,1.187210341041261418e+05
6.540000000000000000e+02,1.255140641305098688e+04,6.540000000000000000e+02,1.255140641305098834e+05
6.550000000000000000e+02,1.256745570171144936e+04,6.550000000000000000e+02,1.256745570171145082e+05
6.560000000000000000e+02,1.219817432316987470e+04,6.560000000000000000e+02,1.219817432316987542e+05
6.570000000000000000e+02,1.227625148729190005e+04,6.570000000000000000e+02,1.227625148729189968e+05
6.580000000000000000e+02,1.260815057548095865e+04,6.580000000000000000e+02,1.260815057548095792e+05
6.590000000000000000e+02,1.240175266205668049e+04,6.590000000000000000e+02,1.240175266205668158e+05
6.600000000000000000e+02,1.189712754548101293e+04,6.600000000000000000e+02,1.189712754548101366e+05
6.610000000000000000e+02,1.145203872142984255e+04,6.610000000000000000e+02,1.145203872142984183e+05
6.620000000000000000e+02,1.103915225934715818e+04,6.620000000000000000e+02,1.103915225934715709e+05
6.630000000000000000e+02,1.065574326970346556e+04,6.630000000000000000e+02,1.065574326970346592e+05
6.640000000000000000e+02,1.028789758430807524e+04,6.640000000000000000e+02,1.028789758430807560e+05
6.650000000000000000e+02,1.027422671885864293e+04,6.650000000000000000e+02,1.027422671885864256e+05
6.660000000000000000e+02,1.044305294167428110e+04,6.660000000000000000e+02,1.044305294167428074e+05
6.670000000000000000e+02,1.055147833534493111e+04,6.670000000000000000e+02,1.055147833534493111e+05
6.680000000000000000e+02,1.062953512322798633e+04,6.680000000000000000e+02,1.062953512322798779e+05
6.690000000000000000e+02,1.080402463278808682e+04,6.690000000000000000e+02,1.080402463278808718e+05
6.700000000000000000e+02,1.102581432841158312e+04,6.700000000000000000e+02,1.102581432841158239e+05
6.710000000000000000e+02,1.124866489656723024e+04,6.710000000000000000e+02,1.124866489656722988e+05
6.720000000000000000e+02,1.147202300027792444e+04,6.720000000000000000e+02,1.147202300027792371e+05
6.730000000000000000e+02,1.168027065371537356e+04,6.730000000000000000e+02,1.168027065371537319e+05
6.740000000000000000e+02,1.188146895361230600e+04,6.740000000000000000e+02,1.188146895361230709e+05
6.750000000000000000e+02,1.137289570029832430e+04,6.750000000000000000e+02,1.137289570029832394e+05
6.760000000000000000e+02,1.054150420119578484e+04,6.760000000000000000e+02,1.054150420119578630e+05
6.770000000000000000e+02,1.064919765090992223e+04,6.770000000000000000e+02,1.064919765090992296e+05
6.780000000000000000e+02,1.117319063291930252e+04,6.780000000000000000e+02,1.117319063291930215e+05
6.790000000000000000e+02,1.097595563646200571e+04,6.790000000000000000e+02,1.097595563646200608e+05
6.800000000000000000e+02,1.046717342366429511e+04,6.800000000000000000e+02,1.046717342366429511e+05
6.810000000000000000e+02,9.778584211744899221e+03,6.810000000000000000e+02,9.778584211744900676e+04
6.820000000000000000e+02,9.014330639200996302e+03,6.820000000000000000e+02,9.014330639200996666e+04
6.830000000000000000e+02,8.876399778773076832e+03,6.830000000000000000e+02,8.876399778773076832e+04
6.840000000000000000e+02,8.995149971314791401e+03,6.840000000000000000e+02,8.995149971314788854e+04
6.850000000000000000e+02,9.111414898124323372e+03,6.850000000000000000e+02,9.111414898124321189e+04
6.860000000000000000e+02,9.226688192567909937e+03,6.860000000000000000e+02,9.226688192567907390e+04
6.870000000000000000e+02,9.441738178936209806e+03,6.870000000000000000e+02,9.441738178936208715e+04
6.880000000000000000e+02,9.695536594541497834e+03,6.880000000000000000e+02,9.695536594541497470e+04
6.890000000000000000e+02,9.288782677288978448e+03,6.890000000000000000e+02,9.288782677288977720e+04
6.900000000000000000e+02,8.632432800929469522e+03,6.900000000000000000e+02,8.632432800929469522e+04
6.910000000000000000e+02,8.596595610553704319e+03,6.910000000000000000e+02,8.596595610553702863e+04
6.920000000000000000e+02,8.788812241318757515e+03,6.920000000000000000e+02,8.788812241318759334e+04
6.930000000000000000e+02,8.984258586330977778e+03,6.930000000000000000e+02,8.984258586330978142e+04
6.940000000000000000e+02,9.180859050559085517e+03,6.940000000000000000e+02,9.180859050559085154e+04
6.950000000000000000e+02,9.183827693399996861e+03,6.950000000000000000e+02,9.183827693399996497e+04
6.960000000000000000e+02,9.119545340156981183e+03,6.960000000000000000e+02,9.119545340156980092e+04
6.970000000000000000e+02,8.681248573174976627e+03,6.970000000000000000e+02,8.681248573174975172e+04
6.980000000000000000e+02,8.116747894181943593e+03,6.980000000000000000e+02,8.116747894181944139e+04
6.990000000000000000e+02,8.161773109593201298e+03,6.990000000000000000e+02,8.161773109593203117e+04
7.000000000000000000e+02,8.406534718270160738e+03,7.000000000000000000e+02,8.406534718270163285e+04
7.010000000000000000e+02,8.604780009857533514e+03,7.010000000000000000e+02,8.604780009857534606e+04
7.020000000000000000e+02,8.788228786356619821e+03,7.020000000000000000e+02,8.788228786356619094e+04
7.030000000000000000e+02,8.900566815568014135e+03,7.030000000000000000e+02,8.900566815568013408e+04
7.040000000000000000e+02,8.990957764481692720e+03,7.040000000000000000e+02,8.990957764481691993e+04
7.050000000000000000e+02,9.432623440065177419e+03,7.050000000000000000e+02,9.432623440065176692e+04
7.060000000000000000e+02,9.979427968738997151e+03,7.060000000000000000e+02,9.979427968738996424e+04
7.070000000000000000e+02,9.858704870950803524e+03,7.070000000000000000e+02,9.858704870950803161e+04
7.080000000000000000e+02,9.544323442823657388e+03,7.080000000000000000e+02,9.544323442823658115e+04
7.090000000000000000e+02,9.332604203266302648e+03,7.090000000000000000e+02,9.332604203266302648e+04
7.100000000000000000e+02,9.149737990500432716e+03,7.100000000000000000e+02,9.149737990500434535e+04
7.110000000000000000e+02,9.297644684028033225e+03,7.110000000000000000e+02,9.297644684028034681e+04
7.120000000000000000e+02,9.535558034878127728e+03,7.120000000000000000e+02,9.535558034878128092e+04
7.130000000000000000e+02,8.464764008242569616e+03,7.130000000000000000e+02,8.464764008242568525e+04
7.140000000000000000e+02,7.049392720793504850e+03,7.140000000000000000e+02,7.049392720793504850e+04
7.150000000000000000e+02,7.745226397652019841e+03,7.150000000000000000e+02,7.745226397652018932e+04
7.160000000000000000e+02,8.978579062075274123e+03,7.160000000000000000e+02,8.978579062075274123e+04
7.170000000000000000e+02,9.172674105142255939e+03,7.170000000000000000e+02,9.172674105142256303e+04
7.180000000000000000e+02,9.111081827993866682e+03,7.180000000000000000e+02,9.111081827993867046e+04
7.190000000000000000e+02,9.036844405005291264e+03,7.190000000000000000e+02,9.036844405005291628e+04
7.200000000000000000e+02,8.959602860963139392e+03,7.200000000000000000e+02,8.959602860963140847e+04
7.210000000000000000e+02,8.690848422147008023e+03,7.210000000000000000e+02,8.690848422147009114e+04
7.220000000000000000e+02,8.378193979390345703e+03,7.220000000000000000e+02,8.378193979390345339e+04
7.230000000000000000e+02,8.641981145262498103e+03,7.230000000000000000e+02,8.641981145262498467e+04
7.240000000000000000e+02,9.033159298308548387e+03,7.240000000000000000e+02,9.033159298308548750e+04
7.250000000000000000e+02,8.731463629908359508e+03,7.250000000000000000e+02,8.731463629908360599e+04
7.260000000000000000e+02,8.282273785925204720e+03,7.260000000000000000e+02,8.282273785925205448e+04
7.270000000000000000e+02,7.913791769619562729e+03,7.270000000000000000e+02,7.913791769619564002e+04
7.280000000000000000e+02,7.561843398312338650e+03,7.280000000000000000e+02,7.561843398312339559e+04
7.290000000000000000e+02,7.518509329699447335e+03,7.290000000000000000e+02,7.518509329699446971e+04
7.300000000000000000e+02,7.535956289473867400e+03,7.300000000000000000e+02,7.535956289473867218e+04
7.310000000000000000e+02,7.823455701650479568e+03,7.310000000000000000e+02,7.823455701650478295e+04
7.320000000000000000e+02,8.162033252629876188e+03,7.320000000000000000e+02,8.162033252629874914e+04
7.330000000000000000e+02,8.214544225931242181e+03,7.330000000000000000e+02,8.214544225931240362e+04
7.340000000000000000e+02,8.215152401601420934e+03,7.340000000000000000e+02,8.215152401601419842e+04
7.350000000000000000e+02,8.132243871000971922e+03,7.350000000000000000e+02,8.132243871000970830e+04
7.360000000000000000e+02,8.034817646027059709e+03,7.360000000000000000e+02,8.034817646027059527e+04
7.370000000000000000e+02,7.709337670131587402e+03,7.370000000000000000e+02,7.709337670131586492e+04
7.380000000000000000e+02,7.345927592509560782e+03,7.380000000000000000e+02,7.345927592509560054e+04
7.390000000000000000e+02,7.543233812270101225e+03,7.390000000000000000e+02,7.543233812270101043e+04
7.400000000000000000e+02,7.829642003354916596e+03,7.400000000000000000e+02,7.829642003354916233e+04
7.410000000000000000e+02,7.341864136040790981e+03,7.410000000000000000e+02,7.341864136040791345e+04
7.420000000000000000e+02,6.736729283431682234e+03,7.420000000000000000e+02,6.736729283431683143e+04
7.430000000000000000e+02,6.955603872185568434e+03,7.430000000000000000e+02,6.955603872185570071e+04
7.440000000000000000e+02,7.293432156376227795e+03,7.440000000000000000e+02,7.293432156376229250e+04
7.450000000000000000e+02,7.548516201634755816e+03,7.450000000000000000e+02,7.548516201634755998e+04
7.460000000000000000e+02,7.792245929548246750e+03,7.460000000000000000e+02,7.792245929548246204e+04
7.470000000000000000e+02,8.256684499061211682e+03,7.470000000000000000e+02,8.256684499061212409e+04
7.480000000000000000e+02,8.749853303106398016e+03,7.480000000000000000e+02,8.749853303106398380e+04
7.490000000000000000e+02,7.987182233988904045e+03,7.490000000000000000e+02,7.987182233988904045e+04
7.500000000000000000e+02,7.069778979366784370e+03,7.500000000000000000e+02,7.069778979366784915e+04
7.510000000000000000e+02,6.692306563977377664e+03,7.510000000000000000e+02,6.692306563977377664e+04
7.520000000000000000e+02,6.377645894406412481e+03,7.520000000000000000e+02,6.377645894406413572e+04
7.530000000000000000e+02,5.910979227631241884e+03,7.530000000000000000e+02,5.910979227631241520e+04
7.540000000000000000e+02,5.427661903925693878e+03,7.540000000000000000e+02,5.427661903925693332e+04
7.550000000000000000e+02,5.706451585426007114e+03,7.550000000000000000e+02,5.706451585426006204e+04
7.560000000000000000e+02,6.063607346094882814e+03,7.560000000000000000e+02,6.063607346094882087e+04
7.570000000000000000e+02,3.307263359896491693e+03,7.570000000000000000e+02,6.080934923979119048e+04
7.580000000000000000e+02,2.514081858294557605e+02,7.580000000000000000e+02,6.065571847945767513e+04
7.590000000000000000e+02,3.943185805295000137e+03,7.590000000000000000e+02,7.217145870535945869e+04
7.600000000000000000e+02,8.239863473283641724e+03,7.600000000000000000e+02,8.473331440490903333e+04
7.610000000000000000e+02,8.027795538483475866e+03,7.610000000000000000e+02,8.027795538483474229e+04
7.620000000000000000e+02,7.440722751043204880e+03,7.620000000000000000e+02,7.440722751043204335e+04
7.630000000000000000e+02,6.989881384222610905e+03,7.630000000000000000e+02,6.989881384222611086e+04
7.640000000000000000e+02,6.549499285289970430e+03,7.640000000000000000e+02,6.549499285289969703e+04
7.650000000000000000e+02,6.096404651779675078e+03,7.650000000000000000e+02,6.096404651779674896e+04
7.660000000000000000e+02,5.642414371593327814e+03,7.660000000000000000e+02,5.642414371593328542e+04
7.670000000000000000e+02,5.433871282383243852e+03,7.670000000000000000e+02,5.433871282383244397e+04
7.680000000000000000e+02,5.241087304504180793e+03,7.680000000000000000e+02,5.241087304504180793e+04
7.690000000000000000e+02,5.945103910449365685e+03,7.690000000000000000e+02,5.945103910449366958e+04
7.700000000000000000e+02,6.701161955543720978e+03,7.700000000000000000e+02,6.701161955543722434e+04
7.710000000000000000e+02,6.665820634595929732e+03,7.710000000000000000e+02,6.665820634595930460e+04
7.720000000000000000e+02,6.589385287624083503e+03,7.720000000000000000e+02,6.589385287624083867e+04
