pixels_100s,photons_100s,pixels_1000s,photons_1000s
4.590000000000000000e+02,7.039760176667872429e+02,4.590000000000000000e+02,7.039760176667872656e+03
4.600000000000000000e+02,7.033119597222970469e+02,4.600000000000000000e+02,7.033119597222970697e+03
4.610000000000000000e+02,7.022671808027884026e+02,4.610000000000000000e+02,7.022671808027883344e+03
4.620000000000000000e+02,6.952840217403645511e+02,4.620000000000000000e+02,6.952840217403646420e+03
4.630000000000000000e+02,6.874735048791746976e+02,4.630000000000000000e+02,6.874735048791748341e+03
4.640000000000000000e+02,6.970137116979335588e+02,4.640000000000000000e+02,6.970137116979336497e+03
4.650000000000000000e+02,7.089189272169256810e+02,4.650000000000000000e+02,7.089189272169257492e+03
4.660000000000000000e+02,7.055826492922357147e+02,4.660000000000000000e+02,7.055826492922357829e+03
4.670000000000000000e+02,7.002146157290833344e+02,4.670000000000000000e+02,7.002146157290833798e+03
4.680000000000000000e+02,7.193560507083208222e+02,4.680000000000000000e+02,7.193560507083208904e+03
4.690000000000000000e+02,7.416915163670792026e+02,4.690000000000000000e+02,7.416915163670792936e+03
4.700000000000000000e+02,7.251129435820339495e+02,4.700000000000000000e+02,7.251129435820340404e+03
4.710000000000000000e+02,7.035787486534123900e+02,4.710000000000000000e+02,7.035787486534125492e+03
4.720000000000000000e+02,7.000348185404540118e+02,4.720000000000000000e+02,7.000348185404540345e+03
4.730000000000000000e+02,6.987287548578307224e+02,4.730000000000000000e+02,6.987287548578306087e+03
4.740000000000000000e+02,6.951754642141061140e+02,4.740000000000000000e+02,6.951754642141060685e+03
4.750000000000000000e+02,6.913492390901759563e+02,4.750000000000000000e+02,6.913492390901760700e+03
4.760000000000000000e+02,6.932432061757623387e+02,4.760000000000000000e+02,6.932432061757623160e+03
4.770000000000000000e+02,6.958151872924845520e+02,4.770000000000000000e+02,6.958151872924845520e+03
4.780000000000000000e+02,6.954768599878191253e+02,4.780000000000000000e+02,6.954768599878192617e+03
4.790000000000000000e+02,6.948020393775918819e+02,4.790000000000000000e+02,6.948020393775919729e+03
4.800000000000000000e+02,6.960776789668769879e+02,4.800000000000000000e+02,6.960776789668770107e+03
4.810000000000000000e+02,6.975731890949252829e+02,4.810000000000000000e+02,6.975731890949253284e+03
4.820000000000000000e+02,6.967046272460434011e+02,4.820000000000000000e+02,6.967046272460434921e+03
4.830000000000000000e+02,6.955763748666262245e+02,4.830000000000000000e+02,6.955763748666264291e+03
4.840000000000000000e+02,6.919621968601218214e+02,4.840000000000000000e+02,6.919621968601219123e+03
4.850000000000000000e+02,6.880820621280146270e+02,4.850000000000000000e+02,6.880820621280146952e+03
4.860000000000000000e+02,6.902983606531862506e+02,4.860000000000000000e+02,6.902983606531862279e+03
4.870000000000000000e+02,6.931495167036722478e+02,4.870000000000000000e+02,6.931495167036721796e+03
4.880000000000000000e+02,6.912595894832551267e+02,4.880000000000000000e+02,6.912595894832550584e+03
4.890000000000000000e+02,6.888893837646497786e+02,4.890000000000000000e+02,6.888893837646497559e+03
4.900000000000000000e+02,6.894260131070308262e+02,4.900000000000000000e+02,6.894260131070307580e+03
4.910000000000000000e+02,6.902489118534625732e+02,4.910000000000000000e+02,6.902489118534625050e+03
4.920000000000000000e+02,6.903897858671028871e+02,4.920000000000000000e+02,6.903897858671028189e+03
4.930000000000000000e+02,6.904654065316667584e+02,4.930000000000000000e+02,6.904654065316666674e+03
4.940000000000000000e+02,6.913355316903092671e+02,4.940000000000000000e+02,6.913355316903092898e+03
4.950000000000000000e+02,6.922794541406905182e+02,4.950000000000000000e+02,6.922794541406905410e+03
4.960000000000000000e+02,6.900543847806303575e+02,4.960000000000000000e+02,6.900543847806304257e+03
4.970000000000000000e+02,6.875437651498281184e+02,4.970000000000000000e+02,6.875437651498281411e+03
4.980000000000000000e+02,6.917971377561588042e+02,4.980000000000000000e+02,6.917971377561588270e+03
4.990000000000000000e+02,6.966413086794191258e+02,4.990000000000000000e+02,6.966413086794190349e+03
5.000000000000000000e+02,6.984699589239112356e+02,5.000000000000000000e+02,6.984699589239112356e+03
5.010000000000000000e+02,7.000435093910629121e+02,5.010000000000000000e+02,7.000435093910628893e+03
5.020000000000000000e+02,6.916822841631092160e+02,5.020000000000000000e+02,6.916822841631092160e+03
5.030000000000000000e+02,6.825077937785890754e+02,5.030000000000000000e+02,6.825077937785890754e+03
5.040000000000000000e+02,6.867347368722889769e+02,5.040000000000000000e+02,6.867347368722889769e+03
5.050000000000000000e+02,6.920222566950862984e+02,5.050000000000000000e+02,6.920222566950861619e+03
5.060000000000000000e+02,6.844100049607974370e+02,5.060000000000000000e+02,6.844100049607974142e+03
5.070000000000000000e+02,6.758118067313876054e+02,5.070000000000000000e+02,6.758118067313876054e+03
5.080000000000000000e+02,6.711879571513352403e+02,5.080000000000000000e+02,6.711879571513352857e+03
5.090000000000000000e+02,6.668571646419077297e+02,5.090000000000000000e+02,6.668571646419079116e+03
5.100000000000000000e+02,6.675068607470573170e+02,5.100000000000000000e+02,6.675068607470573625e+03
5.110000000000000000e+02,6.685104524545583899e+02,5.110000000000000000e+02,6.685104524545584354e+03
5.120000000000000000e+02,6.642066460604480653e+02,5.120000000000000000e+02,6.642066460604480199e+03
5.130000000000000000e+02,6.595398718857358062e+02,5.130000000000000000e+02,6.595398718857358290e+03
5.140000000000000000e+02,6.305598477936056270e+02,5.140000000000000000e+02,6.305598477936056042e+03
5.150000000000000000e+02,5.999815946446482258e+02,5.150000000000000000e+02,5.999815946446481576e+03
5.160000000000000000e+02,6.189117257019325962e+02,5.160000000000000000e+02,6.189117257019324825e+03
5.170000000000000000e+02,6.409655352765907992e+02,5.170000000000000000e+02,6.409655352765907082e+03
5.180000000000000000e+02,6.413517670704484317e+02,5.180000000000000000e+02,6.413517670704483862e+03
5.190000000000000000e+02,6.404278467578336631e+02,5.190000000000000000e+02,6.404278467578335949e+03
5.200000000000000000e+02,6.380442206898763970e+02,5.200000000000000000e+02,6.380442206898764198e+03
5.210000000000000000e+02,6.355761490930914306e+02,5.210000000000000000e+02,6.355761490930913169e+03
5.220000000000000000e+02,6.318719053334469891e+02,5.220000000000000000e+02,6.318719053334469208e+03
5.230000000000000000e+02,6.280993643309752770e+02,5.230000000000000000e+02,6.280993643309752770e+03
5.240000000000000000e+02,6.213835814527453749e+02,5.240000000000000000e+02,6.213835814527454204e+03
5.250000000000000000e+02,6.145128084759505782e+02,5.250000000000000000e+02,6.145128084759506237e+03
5.260000000000000000e+02,6.136222354806355952e+02,5.260000000000000000e+02,6.136222354806355725e+03
5.270000000000000000e+02,6.130311689038718441e+02,5.270000000000000000e+02,6.130311689038717304e+03
5.280000000000000000e+02,6.094804578411548164e+02,5.280000000000000000e+02,6.094804578411547482e+03
5.290000000000000000e+02,6.057891075793465916e+02,5.290000000000000000e+02,6.057891075793466371e+03
5.300000000000000000e+02,4.864920584850352725e+02,5.300000000000000000e+02,4.864920584850352498e+03
5.310000000000000000e+02,3.619965238654241944e+02,5.310000000000000000e+02,3.619965238654242512e+03
5.320000000000000000e+02,6.402293239787484254e+02,5.320000000000000000e+02,6.402293239787484708e+03
5.330000000000000000e+02,9.355491673473488845e+02,5.330000000000000000e+02,9.355491673473488845e+03
5.340000000000000000e+02,7.827654352252262697e+02,5.340000000000000000e+02,7.827654352252262470e+03
5.350000000000000000e+02,6.121017640532556925e+02,5.350000000000000000e+02,6.121017640532556470e+03
5.360000000000000000e+02,6.438474495922155256e+02,5.360000000000000000e+02,6.438474495922154347e+03
5.370000000000000000e+02,6.831605560414743650e+02,5.370000000000000000e+02,6.831605560414742286e+03
5.380000000000000000e+02,6.542252636026676100e+02,5.380000000000000000e+02,6.542252636026675646e+03
5.390000000000000000e+02,6.229091797695157311e+02,5.390000000000000000e+02,6.229091797695156856e+03
5.400000000000000000e+02,6.193558830739204950e+02,5.400000000000000000e+02,6.193558830739204495e+03
5.410000000000000000e+02,6.167019270879063697e+02,5.410000000000000000e+02,6.167019270879063697e+03
5.420000000000000000e+02,7.456173567090143024e+02,5.420000000000000000e+02,7.456173567090142569e+03
5.430000000000000000e+02,8.784687165538352929e+02,5.430000000000000000e+02,8.784687165538352929e+03
5.440000000000000000e+02,7.382523280304108084e+02,5.440000000000000000e+02,7.382523280304107175e+03
5.450000000000000000e+02,5.905406088460276806e+02,5.450000000000000000e+02,5.905406088460276806e+03
5.460000000000000000e+02,6.033084752272061451e+02,5.460000000000000000e+02,6.033084752272061451e+03
5.470000000000000000e+02,6.200873310007838199e+02,5.470000000000000000e+02,6.200873310007838882e+03
5.480000000000000000e+02,5.518597130159274684e+02,5.480000000000000000e+02,5.518597130159274457e+03
5.490000000000000000e+02,4.817151459264924824e+02,5.490000000000000000e+02,4.817151459264925506e+03
5.500000000000000000e+02,4.832723096777405658e+02,5.500000000000000000e+02,4.832723096777405772e+03
5.510000000000000000e+02,4.862720478491469294e+02,5.510000000000000000e+02,4.862720478491469294e+03
5.520000000000000000e+02,5.227589640885863673e+02,5.520000000000000000e+02,5.227589640885864355e+03
5.530000000000000000e+02,5.598385737451512796e+02,5.530000000000000000e+02,5.598385737451513705e+03
5.540000000000000000e+02,7.224503792273112595e+02,5.540000000000000000e+02,7.224503792273111685e+03
5.550000000000000000e+02,8.869816451452986712e+02,5.550000000000000000e+02,8.869816451452987167e+03
5.560000000000000000e+02,6.462866331866849805e+02,5.560000000000000000e+02,6.462866331866849578e+03
5.570000000000000000e+02,4.003668670344433167e+02,5.570000000000000000e+02,4.003668670344432940e+03
5.580000000000000000e+02,4.258358874922665791e+02,5.580000000000000000e+02,4.258358874922665564e+03
5.590000000000000000e+02,4.541565413843832744e+02,5.590000000000000000e+02,4.541565413843833085e+03
5.600000000000000000e+02,4.354889631288117471e+02,5.600000000000000000e+02,4.354889631288117016e+03
5.610000000000000000e+02,4.164392340181675536e+02,5.610000000000000000e+02,4.164392340181675536e+03
5.620000000000000000e+02,3.943394575369800350e+02,5.620000000000000000e+02,3.943394575369800350e+03
5.630000000000000000e+02,3.722220841503528845e+02,5.630000000000000000e+02,3.722220841503528391e+03
5.640000000000000000e+02,5.453176007599723789e+02,5.640000000000000000e+02,5.453176007599723562e+03
5.650000000000000000e+02,7.190801453663929124e+02,5.650000000000000000e+02,7.190801453663928442e+03
5.660000000000000000e+02,6.214707724796716093e+02,5.660000000000000000e+02,6.214707724796715411e+03
5.670000000000000000e+02,5.235482406553284136e+02,5.670000000000000000e+02,5.235482406553284818e+03
5.680000000000000000e+02,4.086870747494846228e+02,5.680000000000000000e+02,4.086870747494846000e+03
5.690000000000000000e+02,2.943217130263441845e+02,5.690000000000000000e+02,2.943217130263441959e+03
5.700000000000000000e+02,3.176554587232612903e+02,5.700000000000000000e+02,3.176554587232613358e+03
5.710000000000000000e+02,3.408798710822262024e+02,5.710000000000000000e+02,3.408798710822261910e+03
5.720000000000000000e+02,3.457411502466041497e+02,5.720000000000000000e+02,3.457411502466041384e+03
5.730000000000000000e+02,3.517193794600705701e+02,5.730000000000000000e+02,3.517193794600705587e+03
5.740000000000000000e+02,4.919731172770271428e+02,5.740000000000000000e+02,4.919731172770270859e+03
5.750000000000000000e+02,6.291968784573447238e+02,5.750000000000000000e+02,6.291968784573446101e+03
5.760000000000000000e+02,4.830829967954355197e+02,5.760000000000000000e+02,4.830829967954354288e+03
5.770000000000000000e+02,3.390365867788972878e+02,5.770000000000000000e+02,3.390365867788972992e+03
5.780000000000000000e+02,3.530462743853340726e+02,5.780000000000000000e+02,3.530462743853340271e+03
5.790000000000000000e+02,3.670991693699533016e+02,5.790000000000000000e+02,3.670991693699532789e+03
5.800000000000000000e+02,3.839434793203274126e+02,5.800000000000000000e+02,3.839434793203273784e+03
5.810000000000000000e+02,4.002413249514540325e+02,5.810000000000000000e+02,4.002413249514540894e+03
5.820000000000000000e+02,3.859901133450155157e+02,5.820000000000000000e+02,3.859901133450155157e+03
5.830000000000000000e+02,3.748483663812092459e+02,5.830000000000000000e+02,3.748483663812092345e+03
5.840000000000000000e+02,5.168145052272856219e+02,5.840000000000000000e+02,5.168145052272855537e+03
5.850000000000000000e+02,6.519490603758013094e+02,5.850000000000000000e+02,6.519490603758011275e+03
5.860000000000000000e+02,4.866807582747317156e+02,5.860000000000000000e+02,4.866807582747316701e+03
5.870000000000000000e+02,3.240513494540671786e+02,5.870000000000000000e+02,3.240513494540671218e+03
5.880000000000000000e+02,2.662003740763491919e+02,5.880000000000000000e+02,2.662003740763491805e+03
5.890000000000000000e+02,2.126954765207878779e+02,5.890000000000000000e+02,2.126954765207878609e+03
5.900000000000000000e+02,3.164223077420149366e+02,5.900000000000000000e+02,3.164223077420149366e+03
5.910000000000000000e+02,4.148646297792794257e+02,5.910000000000000000e+02,4.148646297792794940e+03
5.920000000000000000e+02,3.377930833380469267e+02,5.920000000000000000e+02,3.377930833380469267e+03
5.930000000000000000e+02,2.665152120520843368e+02,5.930000000000000000e+02,2.665152120520842800e+03
5.940000000000000000e+02,3.730216770331675775e+02,5.940000000000000000e+02,3.730216770331675434e+03
5.950000000000000000e+02,4.719311862216668487e+02,5.950000000000000000e+02,4.719311862216667578e+03
5.960000000000000000e+02,3.542774753496881885e+02,5.960000000000000000e+02,3.542774753496882113e+03
5.970000000000000000e+02,2.416374965236325636e+02,5.970000000000000000e+02,2.416374965236325806e+03
5.980000000000000000e+02,2.624015083633457834e+02,5.980000000000000000e+02,2.624015083633457834e+03
5.990000000000000000e+02,2.829533141788742796e+02,5.990000000000000000e+02,2.829533141788742796e+03
6.000000000000000000e+02,2.982130230727911453e+02,6.000000000000000000e+02,2.982130230727911112e+03
6.010000000000000000e+02,3.126937775790928526e+02,6.010000000000000000e+02,3.126937775790928299e+03
6.020000000000000000e+02,3.089005788314668735e+02,6.020000000000000000e+02,3.089005788314668735e+03
6.030000000000000000e+02,3.058467445273996077e+02,6.030000000000000000e+02,3.058467445273995963e+03
6.040000000000000000e+02,3.191626193364795085e+02,6.040000000000000000e+02,3.191626193364795199e+03
6.050000000000000000e+02,3.374515797452024231e+02,6.050000000000000000e+02,3.374515797452023889e+03
6.060000000000000000e+02,4.599562298360850150e+02,6.060000000000000000e+02,4.599562298360850036e+03
6.070000000000000000e+02,5.718475612033249718e+02,6.070000000000000000e+02,5.718475612033250400e+03
6.080000000000000000e+02,4.726722454890900167e+02,6.080000000000000000e+02,4.726722454890899826e+03
6.090000000000000000e+02,3.759454687920123774e+02,6.090000000000000000e+02,3.759454687920123888e+03
6.100000000000000000e+02,3.255382888913637771e+02,6.100000000000000000e+02,3.255382888913637998e+03
6.110000000000000000e+02,2.799765148516721069e+02,6.110000000000000000e+02,2.799765148516721183e+03
6.120000000000000000e+02,3.217946814596950844e+02,6.120000000000000000e+02,3.217946814596950844e+03
6.130000000000000000e+02,3.602701386473826801e+02,6.130000000000000000e+02,3.602701386473826460e+03
6.140000000000000000e+02,3.411675186826524850e+02,6.140000000000000000e+02,3.411675186826524623e+03
6.150000000000000000e+02,3.326614268971684396e+02,6.150000000000000000e+02,3.326614268971684851e+03
6.160000000000000000e+02,4.988103015190047813e+02,6.160000000000000000e+02,4.988103015190047699e+03
6.170000000000000000e+02,6.463171168315230943e+02,6.170000000000000000e+02,6.463171168315230716e+03
6.180000000000000000e+02,4.993212873261542200e+02,6.180000000000000000e+02,4.993212873261541972e+03
6.190000000000000000e+02,3.609492765349542083e+02,6.190000000000000000e+02,3.609492765349541969e+03
6.200000000000000000e+02,3.533558376794460969e+02,6.200000000000000000e+02,3.533558376794460855e+03
6.210000000000000000e+02,3.440697023450288157e+02,6.210000000000000000e+02,3.440697023450288270e+03
6.220000000000000000e+02,3.101077188773629132e+02,6.220000000000000000e+02,3.101077188773628677e+03
6.230000000000000000e+02,2.807476099075147431e+02,6.230000000000000000e+02,2.807476099075146976e+03
6.240000000000000000e+02,3.159609702392604049e+02,6.240000000000000000e+02,3.159609702392604049e+03
6.250000000000000000e+02,3.565400148491544883e+02,6.250000000000000000e+02,3.565400148491544769e+03
6.260000000000000000e+02,4.696797908013667779e+02,6.260000000000000000e+02,4.696797908013667438e+03
6.270000000000000000e+02,5.656086861835485706e+02,6.270000000000000000e+02,5.656086861835485252e+03
6.280000000000000000e+02,4.369777352222275226e+02,6.280000000000000000e+02,4.369777352222275113e+03
6.290000000000000000e+02,3.166283907466738015e+02,6.290000000000000000e+02,3.166283907466738583e+03
6.300000000000000000e+02,3.006450978982408628e+02,6.300000000000000000e+02,3.006450978982409197e+03
6.310000000000000000e+02,2.880616841468220741e+02,6.310000000000000000e+02,2.880616841468221082e+03
6.320000000000000000e+02,3.169028261597285336e+02,6.320000000000000000e+02,3.169028261597285564e+03
6.330000000000000000e+02,3.406320310701968879e+02,6.330000000000000000e+02,3.406320310701969447e+03
6.340000000000000000e+02,3.040862358394467719e+02,6.340000000000000000e+02,3.040862358394467719e+03
6.350000000000000000e+02,2.810522130541305046e+02,6.350000000000000000e+02,2.810522130541305160e+03
6.360000000000000000e+02,4.123320204405890763e+02,6.360000000000000000e+02,4.123320204405890763e+03
6.370000000000000000e+02,5.231879774330664077e+02,6.370000000000000000e+02,5.231879774330663167e+03
6.380000000000000000e+02,4.079273739594202084e+02,6.380000000000000000e+02,4.079273739594201288e+03
6.390000000000000000e+02,3.003432261741091907e+02,6.390000000000000000e+02,3.003432261741091224e+03
6.400000000000000000e+02,2.752106430204456728e+02,6.400000000000000000e+02,2.752106430204456956e+03
6.410000000000000000e+02,2.524582269438806748e+02,6.410000000000000000e+02,2.524582269438807089e+03
6.420000000000000000e+02,2.545263717838611797e+02,6.420000000000000000e+02,2.545263717838611683e+03
6.430000000000000000e+02,2.569652542516790845e+02,6.430000000000000000e+02,2.569652542516790163e+03
6.440000000000000000e+02,2.631602810567704296e+02,6.440000000000000000e+02,2.631602810567704182e+03
6.450000000000000000e+02,2.801715930947167408e+02,6.450000000000000000e+02,2.801715930947167180e+03
6.460000000000000000e+02,4.037234336148732154e+02,6.460000000000000000e+02,4.037234336148731927e+03
6.470000000000000000e+02,5.021973197222437193e+02,6.470000000000000000e+02,5.021973197222437193e+03
6.480000000000000000e+02,3.603650158934460137e+02,6.480000000000000000e+02,3.603650158934459796e+03
6.490000000000000000e+02,2.343589045918254783e+02,6.490000000000000000e+02,2.343589045918254669e+03
6.500000000000000000e+02,2.559733682591258344e+02,6.500000000000000000e+02,2.559733682591258457e+03
6.510000000000000000e+02,2.765293936637955881e+02,6.510000000000000000e+02,2.765293936637955539e+03
6.520000000000000000e+02,2.874696848685310329e+02,6.520000000000000000e+02,2.874696848685310215e+03
6.530000000000000000e+02,2.929994027385582172e+02,6.530000000000000000e+02,2.929994027385582285e+03
6.540000000000000000e+02,2.506282029370883890e+02,6.540000000000000000e+02,2.506282029370884175e+03
6.550000000000000000e+02,2.274275640855235849e+02,6.550000000000000000e+02,2.274275640855235906e+03
6.560000000000000000e+02,3.697068181033874339e+02,6.560000000000000000e+02,3.697068181033873771e+03
6.570000000000000000e+02,4.848061215445869152e+02,6.570000000000000000e+02,4.848061215445868584e+03
6.580000000000000000e+02,3.710374737677458370e+02,6.580000000000000000e+02,3.710374737677458143e+03
6.590000000000000000e+02,2.666517971354304564e+02,6.590000000000000000e+02,2.666517971354304791e+03
6.600000000000000000e+02,2.393758402063519384e+02,6.600000000000000000e+02,2.393758402063519497e+03
6.610000000000000000e+02,2.162327809985214913e+02,6.610000000000000000e+02,2.162327809985214571e+03
6.620000000000000000e+02,2.262526918356423096e+02,6.620000000000000000e+02,2.262526918356422811e+03
6.630000000000000000e+02,2.344418652790732551e+02,6.630000000000000000e+02,2.344418652790732267e+03
6.640000000000000000e+02,2.282812979152803621e+02,6.640000000000000000e+02,2.282812979152803564e+03
6.650000000000000000e+02,2.230878850282707617e+02,6.650000000000000000e+02,2.230878850282707845e+03
6.660000000000000000e+02,2.253027022725344750e+02,6.660000000000000000e+02,2.253027022725344978e+03
6.670000000000000000e+02,2.403744409468885976e+02,6.670000000000000000e+02,2.403744409468886261e+03
6.680000000000000000e+02,3.517248773846685026e+02,6.680000000000000000e+02,3.517248773846685253e+03
6.690000000000000000e+02,4.327432829160819097e+02,6.690000000000000000e+02,4.327432829160818073e+03
6.700000000000000000e+02,2.916167926177319032e+02,6.700000000000000000e+02,2.916167926177318805e+03
6.710000000000000000e+02,1.695604600897798946e+02,6.710000000000000000e+02,1.695604600897798719e+03
6.720000000000000000e+02,1.841483414569418926e+02,6.720000000000000000e+02,1.841483414569418983e+03
6.730000000000000000e+02,1.977969202046152191e+02,6.730000000000000000e+02,1.977969202046152077e+03
6.740000000000000000e+02,2.048583284952295003e+02,6.740000000000000000e+02,2.048583284952294889e+03
6.750000000000000000e+02,2.112922740065355356e+02,6.750000000000000000e+02,2.112922740065355356e+03
6.760000000000000000e+02,2.134181152982372680e+02,6.760000000000000000e+02,2.134181152982372623e+03
6.770000000000000000e+02,2.275810058616010849e+02,6.770000000000000000e+02,2.275810058616010792e+03
6.780000000000000000e+02,3.226844306536868885e+02,6.780000000000000000e+02,3.226844306536868771e+03
6.790000000000000000e+02,3.937699289494836421e+02,6.790000000000000000e+02,3.937699289494836648e+03
6.800000000000000000e+02,3.066333654772637374e+02,6.800000000000000000e+02,3.066333654772637146e+03
6.810000000000000000e+02,2.310541146201827871e+02,6.810000000000000000e+02,2.310541146201827360e+03
6.820000000000000000e+02,2.300865125906809112e+02,6.820000000000000000e+02,2.300865125906809226e+03
6.830000000000000000e+02,2.263437739504749686e+02,6.830000000000000000e+02,2.263437739504749970e+03
6.840000000000000000e+02,2.050387737199834532e+02,6.840000000000000000e+02,2.050387737199834646e+03
6.850000000000000000e+02,1.900519726019982727e+02,6.850000000000000000e+02,1.900519726019982727e+03
6.860000000000000000e+02,2.142717793257023686e+02,6.860000000000000000e+02,2.142717793257023459e+03
6.870000000000000000e+02,2.461532510653897532e+02,6.870000000000000000e+02,2.461532510653897134e+03
6.880000000000000000e+02,3.246661120211206253e+02,6.880000000000000000e+02,3.246661120211206253e+03
6.890000000000000000e+02,3.764137094971187025e+02,6.890000000000000000e+02,3.764137094971186798e+03
6.900000000000000000e+02,2.683412555209380344e+02,6.900000000000000000e+02,2.683412555209380116e+03
6.910000000000000000e+02,1.795492592396318798e+02,6.910000000000000000e+02,1.795492592396318514e+03
6.920000000000000000e+02,2.037350617115886564e+02,6.920000000000000000e+02,2.037350617115886507e+03
6.930000000000000000e+02,2.208604580143149008e+02,6.930000000000000000e+02,2.208604580143149178e+03
6.940000000000000000e+02,1.973761991260682009e+02,6.940000000000000000e+02,1.973761991260681953e+03
6.950000000000000000e+02,1.767765430212922695e+02,6.950000000000000000e+02,1.767765430212922411e+03
6.960000000000000000e+02,1.724666142762252719e+02,6.960000000000000000e+02,1.724666142762252548e+03
6.970000000000000000e+02,1.864506442415454899e+02,6.970000000000000000e+02,1.864506442415454785e+03
6.980000000000000000e+02,3.018876244757579457e+02,6.980000000000000000e+02,3.018876244757579570e+03
6.990000000000000000e+02,3.838533577563785002e+02,6.990000000000000000e+02,3.838533577563785002e+03
7.000000000000000000e+02,2.834900284693596859e+02,7.000000000000000000e+02,2.834900284693597314e+03
7.010000000000000000e+02,1.975511826942408788e+02,7.010000000000000000e+02,1.975511826942408788e+03
7.020000000000000000e+02,1.888103452391275425e+02,7.020000000000000000e+02,1.888103452391275596e+03
7.030000000000000000e+02,1.817130931296156291e+02,7.030000000000000000e+02,1.817130931296156405e+03
7.040000000000000000e+02,1.832597820669471389e+02,7.040000000000000000e+02,1.832597820669471730e+03
7.050000000000000000e+02,1.839252527108893673e+02,7.050000000000000000e+02,1.839252527108893901e+03
7.060000000000000000e+02,1.800355399345317551e+02,7.060000000000000000e+02,1.800355399345317664e+03
7.070000000000000000e+02,1.940461625743481022e+02,7.070000000000000000e+02,1.940461625743480909e+03
7.080000000000000000e+02,2.990214704781237742e+02,7.080000000000000000e+02,2.990214704781237742e+03
7.090000000000000000e+02,3.693862614374448867e+02,7.090000000000000000e+02,3.693862614374449549e+03
7.100000000000000000e+02,2.668120551255192936e+02,7.100000000000000000e+02,2.668120551255193277e+03
7.110000000000000000e+02,1.813696461024381108e+02,7.110000000000000000e+02,1.813696461024381051e+03
7.120000000000000000e+02,1.801137350728299111e+02,7.120000000000000000e+02,1.801137350728299225e+03
7.130000000000000000e+02,1.790034545849617302e+02,7.130000000000000000e+02,1.790034545849617189e+03
7.140000000000000000e+02,1.785970980991338877e+02,7.140000000000000000e+02,1.785970980991339047e+03
7.150000000000000000e+02,1.771465947712197249e+02,7.150000000000000000e+02,1.771465947712197249e+03
7.160000000000000000e+02,1.707307907288918614e+02,7.160000000000000000e+02,1.707307907288918614e+03
7.170000000000000000e+02,1.655178555778382474e+02,7.170000000000000000e+02,1.655178555778382588e+03
7.180000000000000000e+02,1.659333554092338545e+02,7.180000000000000000e+02,1.659333554092338318e+03
7.190000000000000000e+02,1.867779114182507669e+02,7.190000000000000000e+02,1.867779114182507556e+03
7.200000000000000000e+02,3.016977837243759950e+02,7.200000000000000000e+02,3.016977837243759950e+03
7.210000000000000000e+02,3.750668692787681948e+02,7.210000000000000000e+02,3.750668692787681721e+03
7.220000000000000000e+02,2.600991039940998917e+02,7.220000000000000000e+02,2.600991039940998235e+03
7.230000000000000000e+02,1.667219957580697383e+02,7.230000000000000000e+02,1.667219957580697383e+03
7.240000000000000000e+02,1.696876965379818500e+02,7.240000000000000000e+02,1.696876965379818330e+03
7.250000000000000000e+02,1.736880093455717429e+02,7.250000000000000000e+02,1.736880093455717542e+03
7.260000000000000000e+02,1.822339642400026776e+02,7.260000000000000000e+02,1.822339642400026833e+03
7.270000000000000000e+02,1.877302203066479933e+02,7.270000000000000000e+02,1.877302203066479933e+03
7.280000000000000000e+02,1.800316392834991461e+02,7.280000000000000000e+02,1.800316392834991575e+03
7.290000000000000000e+02,1.927752446503355657e+02,7.290000000000000000e+02,1.927752446503355714e+03
7.300000000000000000e+02,2.926286808554879144e+02,7.300000000000000000e+02,2.926286808554878917e+03
7.310000000000000000e+02,3.539910311431769969e+02,7.310000000000000000e+02,3.539910311431770424e+03
7.320000000000000000e+02,2.537857101066904306e+02,7.320000000000000000e+02,2.537857101066904306e+03
7.330000000000000000e+02,1.745737250382883303e+02,7.330000000000000000e+02,1.745737250382883303e+03
7.340000000000000000e+02,1.821758600219069137e+02,7.340000000000000000e+02,1.821758600219068967e+03
7.350000000000000000e+02,1.849487296307400470e+02,7.350000000000000000e+02,1.849487296307400356e+03
7.360000000000000000e+02,1.680444042908521567e+02,7.360000000000000000e+02,1.680444042908521396e+03
7.370000000000000000e+02,1.581827689065791560e+02,7.370000000000000000e+02,1.581827689065791446e+03
7.380000000000000000e+02,1.765992841644304008e+02,7.380000000000000000e+02,1.765992841644303780e+03
7.390000000000000000e+02,2.033481323057484644e+02,7.390000000000000000e+02,2.033481323057484587e+03
7.400000000000000000e+02,2.630704798391085433e+02,7.400000000000000000e+02,2.630704798391085660e+03
7.410000000000000000e+02,2.948316182851517055e+02,7.410000000000000000e+02,2.948316182851517169e+03
7.420000000000000000e+02,2.175254319630754480e+02,7.420000000000000000e+02,2.175254319630754708e+03
7.430000000000000000e+02,1.550919805533079625e+02,7.430000000000000000e+02,1.550919805533079852e+03
7.440000000000000000e+02,1.498488836928993919e+02,7.440000000000000000e+02,1.498488836928994033e+03
7.450000000000000000e+02,1.471382921561300918e+02,7.450000000000000000e+02,1.471382921561300691e+03
7.460000000000000000e+02,1.540289381472130401e+02,7.460000000000000000e+02,1.540289381472130344e+03
7.470000000000000000e+02,1.593465210799645604e+02,7.470000000000000000e+02,1.593465210799645547e+03
7.480000000000000000e+02,1.587835495160432799e+02,7.480000000000000000e+02,1.587835495160432856e+03
7.490000000000000000e+02,1.741924044208852251e+02,7.490000000000000000e+02,1.741924044208852365e+03
